Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
18,female,african-american,some-college,9.106574996172045,4,false,high,false,true,false,false,3.042275369333665,B
16,male,caucasian,bachelors,18.168750957445297,15,false,high,false,true,false,false,2.1039665103433465,D
17,female,caucasian,bachelors,2.0896063350791616,13,false,high,false,false,false,false,1.7875223290156508,F
18,male,caucasian,some-college,14.405358478947912,26,true,low,true,false,false,true,1.1003818825946587,F
18,female,caucasian,some-college,13.745660088262554,26,false,moderate,false,false,false,false,0.8545582885805375,F
17,male,asian,none,1.9150839732671532,18,false,moderate,false,true,false,true,1.199651387587034,F
16,female,asian,some-college,18.451448098116,13,true,low,false,false,false,false,2.591940919144186,C
17,female,african-american,bachelors,11.369444043136392,8,true,none,false,false,false,true,2.28221274517396,D
18,female,caucasian,high-school,7.274510422713685,5,false,moderate,false,false,false,false,2.7548774932704316,C
15,female,caucasian,some-college,15.130771669906132,16,false,moderate,false,true,false,false,1.9212686469167612,F
15,male,caucasian,bachelors,5.147309168032681,18,false,high,true,false,true,false,1.5835564956915291,F
17,female,caucasian,bachelors,13.870196740926408,11,false,low,false,false,true,false,1.7233856864018513,F
18,female,asian,high-school,0.7942241514449444,3,true,high,true,false,false,false,2.8760550053652034,C
15,male,caucasian,some-college,16.78816075218544,15,false,low,false,false,false,false,1.8889919304287464,F
18,female,caucasian,high-school,8.96341694042637,24,false,high,true,true,false,false,1.369369967422703,F
17,male,caucasian,high-school,12.733858287158837,10,true,moderate,false,false,false,false,2.5505462336959117,C
15,female,caucasian,bachelors,4.424756396133674,21,true,moderate,true,true,true,true,1.9435733405447095,F
18,female,african-american,bachelors,13.54147425316896,3,true,high,true,false,false,true,3.3104012689001965,B
15,female,african-american,some-college,15.444805517865532,16,false,low,false,false,false,false,1.418938674503826,F
17,male,caucasian,none,9.464263737687975,7,false,low,false,true,false,false,2.3530546550379574,D
18,female,caucasian,bachelors,12.354538481235886,13,false,moderate,false,false,true,false,1.7528862062165578,F
15,female,caucasian,some-college,9.126518476447972,26,false,low,true,false,true,false,0.5139629886917817,F
17,female,caucasian,high-school,17.88182738515691,1,false,moderate,false,false,false,false,3.0219548675332906,B
15,male,caucasian,some-college,9.957383610286383,10,false,low,false,true,false,true,1.8347494481922708,F
15,male,other,none,16.83617418057638,10,false,high,false,false,false,false,2.275700147008356,D
16,female,african-american,some-college,16.02704116540497,23,true,high,true,true,false,true,1.7676467845806807,F
16,male,african-american,some-college,8.21009642696713,21,false,none,true,false,true,false,1.353723074286344,F
17,female,caucasian,high-school,4.6016898371495,23,true,high,false,true,false,false,1.0342011685600785,F
16,female,caucasian,high-school,8.121642651195419,5,false,moderate,false,false,false,false,2.758341831164698,C
17,female,african-american,high-school,16.524347515504402,20,true,moderate,true,false,false,false,1.7899668741623316,F
16,female,african-american,none,4.552650716387847,20,false,moderate,true,false,false,false,1.223973606916021,F
15,female,asian,some-college,10.488726917154986,13,true,high,false,true,false,true,2.443619105420938,D
17,female,caucasian,bachelors,16.12193495921495,29,false,moderate,false,true,true,false,0.3629570027561279,F
17,female,african-american,none,7.069549502567575,9,false,high,true,false,false,false,2.251753921949751,D
15,male,caucasian,none,12.844192740053948,25,true,low,false,false,false,false,0.9000416924553322,F
17,male,asian,some-college,4.912631480976291,26,false,very high,false,false,false,false,0.6566169233161951,F
17,male,african-american,bachelors,2.1855889073631984,7,false,high,true,false,false,false,2.1864269513348455,D
16,male,african-american,high-school,15.887684501857128,6,true,low,false,false,true,true,2.88313626573597,C
17,male,caucasian,high-school,1.9793724681741365,7,true,high,true,false,false,false,2.877853697636979,C
18,male,african-american,some-college,5.427627901591691,27,false,moderate,false,false,false,false,0.0120634896338959,F
15,male,caucasian,high-school,17.1021884399488,7,false,low,true,false,false,false,2.583738162772638,C
16,female,caucasian,none,6.929385741573344,22,false,low,false,true,false,false,1.1615545310949262,F
16,female,caucasian,some-college,19.46090699028322,1,false,none,true,false,false,false,3.301690512687678,B
18,female,african-american,some-college,19.594686695477193,26,true,high,false,false,false,false,1.5051727733314488,F
15,female,caucasian,some-college,5.365520409071134,15,false,moderate,false,false,false,false,1.385696220554564,F
15,male,caucasian,some-college,0.819564444997809,8,false,moderate,false,false,false,true,2.240923948684623,D
16,male,asian,some-college,14.101265684107585,12,true,low,true,false,false,false,2.116723382234456,D
17,female,caucasian,high-school,9.019730052966874,22,false,moderate,false,false,false,true,1.0366568343647269,F
16,female,african-american,high-school,2.0150568791915258,11,false,moderate,false,false,false,false,1.6174602067259882,F
15,male,caucasian,high-school,14.150456379560856,26,false,high,false,false,false,false,0.8659455421420207,F
18,female,caucasian,high-school,0.6234981822384245,21,false,very high,false,true,false,false,1.320245987222631,F
16,female,asian,some-college,17.403933809844844,24,false,moderate,true,false,false,true,1.2597646826652291,F
15,female,caucasian,bachelors,2.7730505822660745,28,false,moderate,true,false,false,false,0.0815731844151463,F
16,female,caucasian,higher,2.5462375749345,16,false,moderate,false,true,true,false,1.6896730848454322,F
17,male,african-american,some-college,3.5134459593716905,26,false,high,false,false,false,true,0.4604216497595421,F
16,female,african-american,high-school,19.205327169841333,1,false,low,true,false,false,false,3.577043897429733,A
16,female,african-american,high-school,13.86338720507692,12,false,moderate,true,false,false,false,2.0878721266068734,D
15,male,caucasian,bachelors,16.027430709272735,0,false,high,true,false,false,false,3.3695843618327963,B
15,male,caucasian,some-college,7.95269971465506,25,false,none,false,false,false,false,0.0,F
15,female,asian,some-college,6.726254550099111,27,false,low,false,false,false,false,0.0946515916807701,F
16,male,african-american,some-college,4.689680135663399,18,false,high,false,true,false,false,1.4053156279015715,F
17,female,asian,some-college,9.612960566248178,10,false,low,false,false,false,false,1.878264180025782,F
18,female,asian,bachelors,11.03657467068337,4,false,moderate,true,false,false,false,2.871904770418778,C
18,male,asian,none,12.635496873055107,0,true,moderate,false,false,false,false,3.7079480402167513,A
15,female,caucasian,some-college,5.14237007997389,19,false,moderate,false,false,true,false,1.1748680910745393,F
15,female,caucasian,bachelors,18.973081618059812,29,true,low,true,false,false,false,0.9954496418804064,F
16,female,asian,high-school,3.395169964142717,12,true,very high,false,true,false,false,2.5287112567899213,C
18,female,caucasian,some-college,19.313063495328247,7,false,none,true,true,false,false,2.5968344902614566,C
15,male,caucasian,high-school,0.2971224501500757,5,false,high,false,false,false,false,2.46060677377515,D
17,male,asian,higher,9.622513836336912,28,true,none,false,false,false,false,0.5477807235419316,F
17,female,asian,none,6.667356762331256,16,false,moderate,false,true,false,false,1.803054426736249,F
15,male,caucasian,some-college,8.982468278605015,11,true,low,false,false,false,false,2.309975847769393,D
15,female,caucasian,high-school,11.41329157961578,0,false,low,false,false,false,false,3.0933639433242823,B
18,female,caucasian,some-college,8.71178316025418,2,false,low,false,false,false,false,2.6159007236869956,C
18,female,asian,high-school,8.2969370060319,13,false,moderate,false,true,false,false,2.27691831821056,D
16,female,other,high-school,14.65446830826613,25,false,moderate,true,false,false,false,1.0515315263472127,F
18,female,caucasian,some-college,13.717525501729291,7,false,low,false,true,false,false,2.747706159044371,C
17,male,caucasian,bachelors,16.665425640716958,10,false,very high,false,false,false,false,2.6216701040126886,C
17,female,asian,high-school,4.999179624789911,26,true,low,false,false,false,false,0.2432980938442744,F
15,male,caucasian,high-school,12.190570195081271,13,true,moderate,false,false,false,false,2.1947065208246226,D
18,male,african-american,some-college,11.703895707857075,7,false,low,false,false,false,true,2.639906487707337,C
16,female,other,some-college,7.394756217453775,28,true,moderate,false,true,false,false,0.8334934182533646,F
17,female,caucasian,bachelors,9.721150838053616,2,true,high,false,false,false,false,3.402401590802249,B
17,female,african-american,high-school,6.275642866114575,6,true,moderate,false,false,true,false,2.6162916954361832,C
16,female,caucasian,some-college,2.836887952339704,27,false,low,false,false,false,false,0.3397153849684515,F
16,female,caucasian,high-school,4.276024213254656,18,true,low,true,false,false,true,1.6977287802151977,F
17,male,asian,high-school,2.1102729280240218,3,false,high,false,false,false,false,2.356856806870208,D
17,female,caucasian,some-college,13.661391503802482,24,false,low,false,false,false,false,0.8456248398851254,F
16,female,other,some-college,13.21454786218303,15,true,moderate,true,false,true,false,2.246545273169087,D
17,male,african-american,some-college,19.012127431597456,12,false,low,true,true,false,false,2.4786991828290517,D
15,male,caucasian,high-school,14.593568272944824,19,false,low,true,false,true,true,1.3742882826190426,F
15,female,caucasian,some-college,1.040916775122629,18,true,low,false,true,false,false,1.3553810454285826,F
16,male,caucasian,some-college,17.684903478579084,4,false,high,true,false,false,false,3.060490750087925,B
18,female,caucasian,higher,17.253503258914517,22,true,high,true,false,false,false,1.5569571221233611,F
16,male,caucasian,high-school,8.866406415453973,4,true,moderate,true,false,false,false,3.219531247903172,B
16,male,caucasian,high-school,11.717261010558431,19,false,low,false,true,false,false,1.150153548429549,F
18,female,caucasian,high-school,19.521566649450374,23,false,moderate,false,false,true,true,1.3214293024924364,F
18,male,asian,some-college,10.646087276963325,3,true,moderate,true,true,false,false,3.4913265883378144,B
18,male,african-american,high-school,18.106436567521797,1,false,moderate,false,false,true,true,3.8695867242043698,A
15,male,asian,bachelors,1.6607751562037287,25,true,none,false,false,false,true,0.1704636132529806,F
17,male,caucasian,high-school,3.821037374173657,12,true,very high,false,false,false,false,2.197387290025697,D
15,male,caucasian,bachelors,8.815098868826357,29,false,moderate,false,false,false,false,0.0211555827545139,F
17,male,african-american,high-school,11.695136166746094,15,false,very high,false,false,true,false,2.386799507281263,D
15,female,caucasian,some-college,16.324557037256003,21,true,none,false,true,false,false,1.3610312878747248,F
17,female,caucasian,bachelors,19.765242302863737,1,false,low,true,true,false,false,3.5106808899730706,A
15,male,asian,high-school,7.777029929482328,18,false,low,false,true,false,false,1.4373707502913808,F
18,female,asian,higher,0.9483127228016984,16,true,high,false,true,true,false,1.8044174585321688,F
16,female,african-american,some-college,16.023430065906496,4,true,moderate,true,true,false,false,3.262269864334146,B
15,female,caucasian,bachelors,12.087614381656165,24,false,high,false,true,false,false,1.169658238097338,F
17,male,asian,some-college,3.9708571773640338,17,false,high,false,false,false,false,1.4015509339508203,F
18,female,african-american,high-school,9.896569132428404,27,false,high,false,false,true,false,0.5496018253589585,F
15,male,asian,high-school,14.846204910674489,22,true,high,false,false,false,false,1.5165082679194366,F
15,female,asian,high-school,15.408235741372875,20,true,high,false,false,false,false,2.0322195117185347,D
18,male,asian,none,9.99236823997524,17,true,high,true,true,false,false,2.289299775238682,D
15,male,african-american,high-school,6.104290602577183,7,false,moderate,true,false,false,false,2.086687740995232,D
