,DROP,Numeric,Binary Values,Range (String),Range (Numeric),Numeric Sum,Numeric Sum,Binary Values,Range,Binary Values,Binary Values,Binary Values,Binary Values,Numeric Value,Range of Grades Received based on GPA
,2725,16,0,3,3,7.301673466,27,0,0,0,0,0,0,0,4
,2726,16,0,0,2,18.25168436,18,1,2,1,0,0,0,1.886578593,4
,2727,18,1,0,0,15.61043606,26,0,3,0,0,0,0,0.863545352,4
,2728,15,1,2,2,15.10874545,15,0,2,0,0,0,0,1.488705295,4
,2729,16,1,0,3,12.1343916,19,0,3,0,0,0,1,1.472900493,4
,2730,16,0,1,2,12.53567634,24,1,2,0,0,1,0,1.344085718,4
,2731,16,1,1,2,12.7600647,18,0,1,0,0,0,0,1.364736911,4
,2732,17,1,3,1,12.57442774,0,1,3,1,0,0,0,3.830205375,0
,2733,17,1,2,3,11.07456463,18,0,3,0,0,0,0,1.597365745,4
,2734,18,0,1,2,19.72828037,6,1,1,0,1,1,0,3.320316974,1
,2735,15,1,1,4,14.64581135,28,0,2,0,0,0,0,0.648705395,4
,2736,18,0,3,1,15.53892777,22,0,2,0,0,0,0,1.01826465,4
,2737,15,1,0,1,17.4492563,10,0,4,0,0,0,1,2.4407699,3
,2738,17,0,0,1,4.312795255,4,0,3,1,1,0,0,3.152519371,1
,2739,17,0,0,2,1.676083182,29,0,1,1,0,0,0,0.217042011,4
,2740,17,0,0,1,9.657888732,16,0,2,1,1,0,0,1.811622381,4
,2741,18,1,1,0,10.28161391,10,0,3,1,0,0,0,2.777966932,2
,2742,16,1,1,4,16.5836356,23,0,3,0,0,0,1,1.223828265,4
,2743,16,0,1,0,8.875671586,25,0,3,1,0,0,0,1.101939932,4
,2744,17,0,0,3,11.41706051,7,0,1,0,0,0,0,2.06017205,3
,2745,16,1,2,1,10.54141877,9,0,3,0,0,0,0,2.524422658,2
,2746,16,1,0,3,0.764055675,11,0,3,0,0,0,0,1.966514042,4
,2747,18,0,1,2,12.30429793,9,0,3,0,0,0,0,2.841519002,2
,2748,15,1,1,3,16.56086572,12,0,2,0,0,0,0,2.200020267,3
,2749,17,1,0,3,3.150010962,25,1,3,0,0,0,0,0.925269361,4
,2750,17,1,0,0,11.88663468,17,1,3,0,0,1,0,1.842584135,4
,2751,18,1,0,0,11.87221089,9,0,3,1,0,0,0,2.669640829,2
,2752,18,0,2,1,3.283699281,18,0,2,0,0,0,0,1.32766643,4
,2753,16,1,3,2,2.469271475,19,0,1,0,0,0,1,0.754750671,4
,2754,17,1,1,3,19.60103886,16,0,2,1,0,0,1,1.845656784,4
,2755,15,0,0,2,7.874383393,19,0,2,0,0,0,0,1.537989779,4
,2756,18,0,0,2,4.548434574,15,0,2,1,0,0,0,1.580926627,4
,2757,15,1,2,1,3.426490889,4,0,2,1,0,0,0,2.883799715,2
,2758,15,1,2,3,13.35203427,2,0,2,0,0,1,0,3.054990811,1
,2759,17,1,0,4,12.18890595,29,0,3,0,0,0,0,0.328085704,4
,2760,17,1,0,1,12.87104246,26,0,1,0,1,0,0,0.611569306,4
,2761,18,0,2,2,1.76012055,14,0,2,0,0,0,0,1.567412438,4
,2762,17,0,0,0,17.87069167,25,0,3,0,0,0,0,1.219747245,4
,2763,17,0,0,2,7.785327936,1,0,2,0,1,0,1,3.021398881,1
,2764,17,1,0,2,6.267388129,12,1,2,0,0,0,1,2.262147696,3
,2765,15,1,1,1,9.247228945,21,1,2,0,1,0,0,1.455085453,4
,2766,18,1,2,2,7.801321315,7,0,2,0,0,1,0,2.448840531,3
,2767,16,1,3,1,17.27154006,22,0,1,1,0,0,0,1.280041579,4
,2768,15,0,1,2,18.5852195,26,0,2,0,0,0,0,1.043380128,4
,2769,17,0,1,2,6.069064329,29,0,4,1,1,1,1,1.03518153,4
,2770,15,1,0,0,17.27871615,16,0,2,0,0,0,1,1.573051021,4
,2771,17,0,1,2,15.63046259,3,0,0,1,0,0,0,2.898151346,2
,2772,17,1,0,2,18.61615345,18,0,3,0,0,0,0,1.820920109,4
,2773,15,1,1,1,4.915006244,21,0,2,0,0,0,0,0.728794517,4
,2774,18,0,0,0,11.539183,24,1,1,0,0,0,0,0.902357255,4
,2775,17,1,0,2,5.490891695,8,1,3,0,0,0,1,2.421061773,3
,2776,18,1,0,4,16.48188981,22,0,1,0,0,1,0,1.221299421,4
,2777,16,0,0,1,0.106483811,14,0,4,0,0,0,0,1.996107386,4
,2778,17,1,0,1,11.29638326,27,0,2,0,1,0,0,0.622706295,4
,2779,18,1,0,1,6.784068625,8,1,3,0,0,1,0,2.902602513,2
,2780,18,0,3,2,6.453674142,23,1,2,0,1,0,0,1.348607002,4
,2781,16,1,0,1,12.89812648,20,1,1,0,0,1,0,1.351141052,4
,2782,18,0,1,1,17.02968899,8,0,3,0,0,0,0,2.745554083,2
,2783,18,1,2,2,12.18390783,13,1,4,1,0,1,0,2.993214464,2
,2784,16,0,3,2,17.06345957,22,0,3,0,0,0,0,1.589269707,4
,2785,17,0,1,1,5.291942238,20,1,3,1,0,1,0,1.653099762,4
,2786,18,0,2,2,10.3900371,15,1,4,0,1,0,1,2.136285525,3
,2787,18,1,0,2,9.010730781,23,0,1,0,0,0,0,0.737048752,4
,2788,18,0,0,0,0.23289799,22,0,0,0,0,0,0,0.352751959,4
,2789,15,0,0,0,11.13624286,24,1,0,0,0,0,0,0.690156791,4
,2790,16,0,1,3,13.23048648,25,0,3,1,0,0,0,0.94304592,4
,2791,15,0,1,0,11.83828809,16,0,3,0,0,0,0,1.881978741,4
,2792,16,0,0,2,14.72559798,12,0,3,1,1,0,0,2.474039537,3
,2793,17,1,0,3,11.42679057,8,0,4,0,0,0,1,2.507742674,2
,2794,17,1,1,1,1.335005097,14,0,3,0,0,0,0,1.563591912,4
,2795,18,1,0,1,2.328910482,6,0,2,0,0,0,0,2.455643755,3
,2796,16,1,1,2,11.92949155,0,0,1,0,0,0,0,2.736604875,2
,2797,17,1,1,3,5.499583839,0,0,4,0,1,0,0,3.26201999,1
,2798,16,1,2,3,1.592902581,4,0,1,0,0,1,1,2.283870956,3
,2799,17,1,2,2,8.592054869,23,0,2,0,0,0,0,1.154410009,4
,2800,15,0,2,0,11.08645196,8,0,2,1,1,0,0,2.789099828,2
,2801,17,1,0,2,6.574919767,11,0,1,0,0,0,0,1.538689251,4
,2802,15,0,2,2,14.40867404,5,0,3,1,0,0,0,3.05607009,1
,2803,17,0,1,2,12.87541216,27,1,1,0,0,0,0,0.740896702,4
,2804,18,1,0,0,6.656367222,12,0,4,0,0,0,0,2.49968118,3
,2805,15,0,0,1,15.09745058,25,1,2,1,0,0,0,0.89524998,4
,2806,17,0,0,2,12.97390085,27,0,3,1,0,1,0,0.774284814,4
,2807,18,0,0,2,12.74890757,7,1,3,0,1,0,0,3.014802534,1
,2808,15,0,1,1,11.06855402,14,0,3,0,0,0,0,1.821442174,4
,2809,18,1,2,1,0.227793362,5,0,4,0,0,0,0,2.543009095,2
,2810,16,1,0,3,13.93014367,26,0,1,1,0,0,0,0.64545438,4
,2811,16,1,0,2,7.520835822,5,0,0,0,0,0,0,2.631367841,2
,2812,15,1,3,1,18.8521942,3,0,0,1,0,0,0,2.712420466,2
,2813,17,1,0,1,16.35969542,10,0,3,0,1,0,0,2.672755461,2
,2814,15,1,0,1,11.75388939,20,0,4,0,0,1,0,1.714811785,4
,2815,18,1,1,3,5.043639636,29,1,2,1,0,0,0,0.210979179,4
,2816,17,1,1,2,4.074347866,17,0,3,1,0,0,0,1.859071573,4
,2817,16,1,0,2,6.807696754,2,0,0,0,1,0,0,2.672866707,2
,2818,17,1,0,2,9.531358872,2,0,1,1,0,0,0,2.719201157,2
,2819,16,0,0,1,5.921310201,29,0,3,1,0,0,0,0.736992886,4
,2820,17,1,1,3,10.29858991,11,1,0,1,0,0,0,2.295213478,3
,2821,17,0,1,2,3.30740851,26,1,2,1,1,0,0,0.840690941,4
,2822,17,0,0,1,19.55425626,20,1,3,0,1,0,0,2.131628504,3
,2823,18,0,1,1,2.158491099,29,1,3,1,1,1,1,0.992296574,4
,2824,18,0,2,2,18.63888279,20,0,2,1,1,0,0,1.451872243,4
,2825,15,1,0,3,18.27156023,5,0,3,0,0,1,1,2.860396826,2
,2826,15,0,0,1,10.50720964,20,0,2,0,0,0,0,1.182565054,4
,2827,16,1,1,3,14.49820544,27,1,0,0,0,0,0,0.130654238,4
,2828,18,1,0,2,8.720965959,5,1,3,1,0,0,0,3.362716215,1
,2829,16,0,0,1,12.60069155,7,0,1,1,0,0,1,2.251847104,3
,2830,15,1,1,0,6.811518748,14,0,0,0,1,0,0,1.688476384,4
,2831,16,0,2,1,6.023180396,17,1,2,0,0,0,1,1.815401718,4
,2832,15,0,2,2,11.56459572,19,0,3,0,0,0,0,1.494869559,4
,2833,18,1,1,1,9.962593484,28,1,1,0,1,0,0,0,4
,2834,17,1,2,1,11.59072738,15,0,0,0,0,0,1,1.571786434,4
,2835,18,0,0,2,5.733211626,5,0,1,0,0,0,1,2.234685549,3
,2836,16,1,1,2,7.339156636,27,0,2,1,0,0,0,0.508656501,4
,2837,16,1,0,1,1.677959213,20,0,2,0,0,0,0,0.70167991,4
,2838,18,1,0,2,1.045527445,16,0,1,1,1,0,0,1.817789572,4
,2839,18,0,2,2,5.069142593,8,0,3,0,0,0,0,2.337558462,3
,2840,15,0,1,2,1.484937187,18,1,3,1,1,0,0,1.763324116,4
,2841,16,1,0,3,2.075494173,17,0,3,0,0,0,0,1.580149839,4
,2842,16,1,3,1,16.25856811,24,1,2,1,0,0,0,1.513660413,4
,2843,18,1,0,3,0.77747394,22,0,2,0,0,1,0,0.546839868,4
,2844,17,1,0,2,13.17885588,4,1,2,0,0,0,0,3.112170722,1
,2845,16,1,0,2,5.451154976,27,0,2,0,0,0,0,0.30759406,4
,2846,17,0,2,2,17.43091361,5,0,0,0,0,0,0,2.22851143,3
,2847,18,1,2,2,9.699845692,11,0,3,1,0,0,1,2.506415414,2
,2848,18,0,0,1,6.111529187,10,0,2,0,0,0,0,1.977538044,4
,2849,15,1,1,2,10.35277871,15,1,1,1,0,0,0,2.340811013,3
,2850,16,0,0,2,7.639160381,19,0,1,0,0,0,1,1.26112824,4
,2851,17,1,2,2,11.28602129,16,0,1,1,0,1,0,1.783001896,4
,2852,15,0,0,1,2.290657367,19,1,4,0,0,0,0,1.501240092,4
,2853,16,1,0,3,19.93981006,8,0,1,0,1,0,1,2.239253985,3
,2854,15,0,3,2,8.511117554,0,1,3,0,1,0,0,3.823801328,0
,2855,18,0,0,0,6.964612794,25,0,2,1,1,0,1,0.895261805,4
,2856,16,0,0,2,14.20419697,2,1,3,0,1,0,0,3.532640383,0
,2857,15,0,1,2,7.27798813,20,0,2,0,0,0,0,1.022641734,4
,2858,15,0,3,2,16.6654861,22,1,4,0,0,0,0,1.960538709,4
,2859,17,0,0,2,9.085414487,8,0,1,0,1,1,0,2.745491801,2
,2860,15,1,0,3,14.39116827,21,0,2,0,0,1,1,1.554112899,4
,2861,16,0,0,1,2.149064329,18,0,1,0,0,0,0,0.706825346,4
,2862,16,1,1,2,16.92238371,12,0,2,1,1,0,0,2.823600085,2
,2863,17,1,0,3,14.71435974,22,0,2,1,0,1,0,1.293408827,4
,2864,16,1,1,3,4.234335569,13,0,3,1,0,0,0,2.126276926,3
,2865,18,1,3,2,2.905720195,19,0,2,0,0,0,0,1.112671201,4
,2866,16,1,0,3,6.325846975,18,1,0,0,0,1,0,1.261587709,4
,2867,16,0,0,0,19.52141172,29,0,3,1,1,0,0,1.078485135,4
,2868,15,0,0,3,5.136631491,22,1,2,0,0,0,1,0.675458391,4
,2869,15,0,0,1,9.122544179,26,0,1,0,1,1,0,0.68547287,4
,2870,16,1,2,1,0.600404514,26,0,4,1,1,1,0,1.020926365,4
,2871,17,0,0,1,7.944550591,6,1,4,0,0,0,0,3.427620858,1
,2872,15,0,0,2,11.42640031,3,1,3,0,0,0,0,3.248572792,1
,2873,17,0,1,1,19.06249225,11,0,3,0,0,0,0,2.278951505,3
,2874,16,0,0,1,10.3347209,22,0,0,0,1,0,0,0.833079022,4
,2875,16,0,1,1,16.38214652,26,0,4,0,0,0,0,0.857092794,4
,2876,18,1,0,1,10.94255285,13,0,2,0,1,0,0,1.744497663,4
,2877,15,0,2,2,0.815700269,1,0,1,0,0,1,1,2.806877505,2
,2878,16,1,3,2,6.300165504,0,0,3,1,0,1,0,3.490543307,1
,2879,18,1,1,1,11.51099016,27,0,1,0,1,0,0,0.693964852,4
,2880,15,1,3,2,19.01187932,17,0,2,1,0,0,0,2.161558737,3
,2881,16,1,0,3,17.1826072,19,1,1,0,0,0,0,1.893344472,4
,2882,16,1,0,2,4.567112284,7,1,2,1,0,1,0,2.882958071,2
,2883,15,0,1,1,4.4021966,2,0,2,1,1,0,1,3.270373861,1
,2884,15,0,1,2,4.023459342,25,0,2,1,1,1,0,1.0270156,4
,2885,15,0,0,1,18.44997793,5,0,0,1,1,0,1,2.489668902,3
,2886,16,1,0,1,17.05332306,21,1,2,0,0,0,0,1.708798771,4
,2887,16,0,0,1,15.49766865,12,0,2,0,0,1,0,2.324093257,3
,2888,18,0,0,3,7.854702284,8,0,1,0,0,0,0,2.197491146,3
,2889,17,1,0,1,10.08761409,8,0,4,0,0,0,1,2.5001133,2
,2890,15,1,2,0,9.286634896,19,0,2,0,0,0,0,1.050005852,4
,2891,16,1,0,1,5.067962151,8,0,3,0,0,1,1,2.438440919,3
,2892,16,1,0,3,10.10056092,14,1,1,0,0,0,0,1.914601844,4
,2893,15,0,1,2,0.609930957,12,0,2,1,1,0,0,1.62783713,4
,2894,17,1,1,1,2.63620747,21,0,1,1,1,0,0,1.069524152,4
,2895,15,1,2,2,17.73179192,15,0,2,0,1,0,0,2.369652313,3
,2896,17,0,1,2,15.03359534,1,0,1,0,0,0,0,2.974740695,2
,2897,16,0,0,2,8.457368181,25,0,2,1,0,0,0,0.357808892,4
,2898,17,1,2,1,10.34300725,13,0,2,0,0,1,1,1.92255149,4
,2899,18,0,1,3,7.399977719,26,0,1,0,0,0,0,0.330966908,4
,2900,16,1,0,1,14.81559734,5,1,3,0,0,0,1,3.219685483,1
,2901,18,1,1,2,15.68374358,1,1,4,0,1,0,0,3.951459951,0
,2902,15,0,3,0,15.2657038,7,0,1,0,0,0,0,2.795210553,2
,2903,15,0,0,1,14.4522345,3,1,3,1,0,0,0,3.561743268,0
,2904,15,1,0,1,4.090086774,20,1,3,0,0,0,0,1.361088227,4
,2905,17,1,0,2,6.759399585,23,0,2,0,0,1,0,0.738958982,4
,2906,16,1,0,0,9.3969087,13,0,3,1,0,0,1,2.320772544,3
,2907,15,0,0,2,6.615859829,10,0,4,1,0,0,0,2.837891418,2
,2908,15,1,1,1,15.098804,23,0,2,0,0,0,1,0.827339491,4
,2909,16,1,0,2,6.587070485,27,1,3,1,0,0,1,0.875883705,4
,2910,15,1,3,3,2.764641736,13,0,3,1,0,0,0,1.467968316,4
,2911,18,1,2,2,7.980809041,11,0,2,1,0,1,0,2.122102757,3
,2912,16,1,1,2,19.59828866,15,0,2,1,0,0,0,2.481813409,3
,2913,16,0,2,2,4.517628259,5,0,4,1,0,0,0,2.876083673,2
,2914,16,1,0,1,12.24317318,19,0,3,0,1,0,0,1.662692199,4
,2915,18,1,0,3,8.659460997,0,0,1,1,0,0,0,2.964058726,2
,2916,16,1,1,1,1.420491353,11,0,1,1,0,1,0,2.032178463,3
,2917,18,1,2,2,9.75753212,6,1,4,0,1,0,0,3.207819245,1
,2918,16,0,2,2,14.04328657,7,1,0,0,0,0,0,2.553484846,2
,2919,17,0,0,1,10.26439952,8,1,3,1,1,0,0,3.128858646,1
,2920,15,0,3,1,17.44212127,1,1,1,1,1,0,0,4,0
,2921,17,1,0,2,5.778740333,16,1,0,0,0,0,1,1.357062701,4
,2922,15,1,2,3,1.724983426,19,0,0,0,1,0,0,0.684887998,4
,2923,18,0,3,3,18.73131223,12,0,2,1,0,0,0,2.234696287,3
,2924,17,0,0,2,7.563926991,4,0,0,0,0,0,1,1.953200561,4
,2925,16,0,2,2,11.52811103,9,0,2,0,1,0,0,2.470924003,3
,2926,15,1,0,3,15.84006252,11,0,3,0,1,0,0,2.512488759,2
,2927,15,1,0,0,6.486273278,16,1,2,0,0,1,0,2.097251578,3
,2928,17,0,1,1,14.32329076,20,0,3,1,0,0,1,1.345131463,4
,2929,18,0,1,2,2.708376996,5,0,2,0,0,0,1,2.241727972,3
,2930,17,0,3,3,5.825874944,2,0,2,0,0,0,0,2.637348955,2
,2931,18,1,1,3,2.894212723,27,0,2,0,0,1,0,0.286110039,4
,2932,18,1,0,2,16.22461117,14,1,2,0,1,0,0,2.084547707,3
,2933,15,1,2,0,4.452984705,6,0,4,1,0,0,0,2.777885894,2
,2934,17,0,3,2,14.34807111,29,0,3,0,0,0,0,0.484183196,4
,2935,17,0,0,1,18.86596794,5,0,2,0,0,0,0,2.875735286,2
,2936,18,1,3,1,10.55544418,3,1,3,0,0,0,0,3.471337214,1
,2937,17,0,0,2,10.80058385,18,0,2,0,0,0,0,1.318074459,4
,2938,16,1,2,0,9.220671362,4,0,1,1,0,0,0,2.715908932,2
,2939,16,0,0,3,6.517802868,2,1,2,0,1,0,0,3.474561845,1
,2940,17,0,0,2,9.513100618,25,0,3,1,0,0,0,0.934942991,4
,2941,17,0,0,2,12.05615065,24,0,2,0,0,0,1,0.51852243,4
,2942,18,0,1,0,19.71983144,8,0,3,0,1,0,0,2.726094629,2
,2943,16,1,0,1,18.75529119,5,1,2,1,0,0,0,3.09906465,1
,2944,16,0,0,0,17.24305917,12,0,2,1,0,0,0,2.073545292,3
,2945,15,1,1,4,17.78261071,26,0,4,1,1,1,0,1.983133992,4
,2946,18,1,3,3,9.356983666,21,0,2,0,0,0,0,0.766273679,4
,2947,15,1,0,2,13.14888654,27,0,3,0,0,0,0,0.636132934,4
,2948,16,0,0,1,17.90133446,29,0,3,1,1,1,0,1.148033413,4
,2949,18,1,0,3,7.8590153,19,0,4,0,1,1,0,1.75040468,4
,2950,17,1,0,1,19.23524957,3,0,0,1,0,0,0,2.821108107,2
,2951,18,1,2,1,8.315721241,1,0,1,1,0,1,1,3.240512074,1
,2952,17,0,2,2,12.02165331,25,0,3,1,0,0,0,0.705861631,4
,2953,17,0,1,3,14.19609427,3,0,2,1,0,0,0,2.912722178,2
,2954,18,1,0,0,19.01184026,7,0,2,0,0,0,0,2.894723042,2
,2955,17,0,2,1,4.892325481,12,0,1,1,1,0,0,1.777279849,4
,2956,15,1,1,3,14.92261956,9,0,1,0,0,0,1,2.457187515,3
,2957,16,1,2,1,10.41631172,17,1,2,0,0,0,0,1.939076537,4
,2958,17,0,1,1,5.371142812,8,0,1,0,0,0,0,2.291686152,3
,2959,15,1,2,2,15.5321368,29,0,1,0,1,0,0,0.584740729,4
,2960,17,0,1,3,11.0444456,0,0,0,1,0,1,1,2.90546616,2
,2961,16,0,0,2,13.21947641,12,0,1,1,0,0,0,1.738942134,4
,2962,15,1,3,4,6.458021372,17,1,3,0,1,0,0,1.669807052,4
,2963,16,0,1,2,9.625479037,14,0,3,0,0,0,0,1.648288922,4
,2964,16,0,1,0,12.34708502,1,0,0,1,0,0,1,2.71039131,2
,2965,15,1,0,4,8.098216285,10,0,1,1,0,0,0,1.956169126,4
,2966,15,1,1,2,3.967450797,28,0,2,1,1,0,0,0.672936198,4
,2967,15,0,1,1,19.23280985,13,0,2,1,1,0,0,2.607172929,2
,2968,18,0,0,2,10.2293508,21,0,3,1,0,1,0,1.5660205,4
,2969,15,1,0,1,14.67840741,14,1,3,0,0,0,0,2.197394592,3
,2970,15,0,1,0,8.220943871,13,1,3,1,0,0,0,2.332971817,3
,2971,15,0,2,0,7.102635281,15,0,2,1,0,0,0,1.773293697,4
,2972,15,0,1,2,8.143285969,22,0,2,1,1,0,1,1.149649627,4
,2973,17,0,0,3,8.183932876,28,1,3,0,0,0,0,0.840985451,4
,2974,18,0,1,2,10.88360232,14,0,0,1,1,0,0,1.563574034,4
,2975,16,0,0,4,10.8693974,18,0,0,0,0,0,0,0.870713478,4
,2976,15,0,0,1,9.943076318,26,1,0,0,1,1,0,0.613165988,4
,2977,17,1,0,1,2.695715698,8,0,2,1,1,0,0,2.572391709,2
,2978,17,1,0,1,9.92150957,4,0,1,0,0,0,0,2.307596623,3
,2979,17,1,0,1,3.382078008,4,0,1,0,0,1,0,2.318046521,3
,2980,16,1,0,1,2.522715726,10,0,3,1,0,0,0,2.310557286,3
,2981,15,1,0,2,18.65291435,27,1,4,1,1,1,1,1.585820037,4
,2982,18,0,0,3,12.09900026,19,0,1,1,0,1,0,1.63061374,4
,2983,18,0,1,4,13.18980116,24,1,2,0,1,1,0,1.5586322,4
,2984,17,0,0,1,8.035873407,23,0,1,1,0,0,0,0.683505301,4
,2985,16,0,0,3,18.17961784,27,0,4,0,0,0,0,0.970912379,4
,2986,16,1,2,1,12.75860979,3,0,1,1,0,0,1,3.344626675,1
,2987,16,0,0,1,15.38339739,19,0,3,0,1,0,0,1.885916652,4
,2988,18,0,1,3,7.371249381,17,0,1,1,0,0,0,1.469964557,4
,2989,17,1,0,2,19.20023762,24,0,3,0,0,0,0,1.436375445,4
,2990,15,0,0,1,16.4092258,2,1,1,1,1,0,0,3.399542858,1
,2991,18,0,1,2,17.07896926,3,1,1,0,1,0,0,3.563535791,0
,2992,17,1,1,1,3.443885349,13,0,1,1,1,1,0,2.07443875,3
,2993,17,0,2,2,5.419264157,6,0,1,0,0,0,0,2.504005287,2
,2994,15,0,1,2,5.712531994,25,1,3,1,0,0,0,0.966948807,4
,2995,15,0,3,4,5.418184465,7,0,3,0,0,0,0,2.691044205,2
,2996,15,0,0,0,17.10816324,23,0,2,0,1,0,0,0.864785084,4
,2997,16,0,0,1,0.637695904,15,1,4,1,0,0,0,1.993952453,4
,2998,15,1,0,2,1.52199978,19,0,2,1,0,0,0,1.20017972,4
,2999,17,1,0,2,5.478297413,14,0,4,0,1,0,0,2.195712898,3
,3000,15,1,1,1,3.997459493,6,0,1,0,0,1,0,1.901266524,4
,3001,17,1,1,2,4.637192278,25,0,4,1,0,1,0,0.839976524,4
,3002,18,1,0,3,15.95886379,16,0,0,1,0,0,1,1.362043769,4
,3003,16,1,3,3,11.26253188,21,0,2,0,0,0,0,0.850743865,4
,3004,18,0,2,3,0.115413226,21,1,2,1,0,0,0,1.003365306,4
,3005,18,1,0,3,8.586455314,21,0,2,1,1,0,0,1.390539698,4
,3006,17,1,0,2,8.157698537,11,0,2,0,1,0,1,2.439981326,3
,3007,18,0,0,3,2.278905389,17,0,2,0,0,1,0,1.243311716,4
,3008,17,0,0,1,13.52283577,23,1,4,1,0,0,0,1.964846656,4
,3009,15,1,0,1,14.04194377,13,1,4,1,0,0,0,2.688229331,2
,3010,15,0,1,1,14.41786438,14,1,4,1,1,0,0,2.739701667,2
,3011,17,1,0,2,14.56941891,14,0,4,0,0,1,0,2.496121936,3
,3012,15,0,0,1,0.001056539,4,1,3,0,1,0,0,2.968807133,2
,3013,16,1,3,4,19.07841608,15,0,4,0,1,0,0,2.215944169,3
,3014,18,0,1,1,16.28417534,4,0,3,1,0,0,0,3.503743265,0
,3015,16,0,3,0,18.07963393,1,0,2,0,0,1,0,3.384729472,1
,3016,18,1,0,2,0.312865906,19,0,3,0,0,0,0,1.41760401,4
,3017,15,1,0,0,18.67717592,27,1,4,0,0,0,0,1.139337063,4
,3018,16,1,1,1,16.19577057,24,0,3,0,0,0,0,0.769589864,4
,3019,15,1,0,1,16.74438286,8,0,2,0,0,0,0,2.348443454,3
,3020,18,1,0,2,1.865747694,21,0,0,0,0,0,1,0.32183143,4
,3021,17,0,1,2,14.77556058,26,0,3,1,0,1,0,1.124137186,4
,3022,17,1,1,2,19.19833379,8,0,4,0,0,0,0,2.717096954,2
,3023,16,1,0,2,13.57094683,3,0,2,0,0,0,0,2.65654078,2
,3024,15,0,0,2,11.41122809,14,0,1,0,0,0,0,1.527748066,4
,3025,15,0,0,1,18.91259355,10,0,2,0,1,1,0,2.735672949,2
,3026,16,1,0,1,8.858742435,0,1,2,0,1,1,0,3.748102281,0
,3027,17,0,0,2,11.98587133,17,1,2,0,0,0,0,1.706212489,4
,3028,18,0,0,0,9.52676587,28,1,3,0,0,0,0,0.959041523,4
,3029,16,1,0,0,18.65692443,0,1,4,1,0,0,1,4,0
,3030,18,0,3,2,1.521694535,7,0,3,0,0,0,0,1.858924856,4
,3031,17,0,1,2,10.02239402,24,1,2,0,0,0,0,1.000775557,4
,3032,15,1,2,1,13.73904883,15,0,4,1,1,0,0,2.413651873,3
,3033,17,1,0,1,15.83813077,25,1,2,0,0,0,0,1.172191633,4
,3034,16,0,0,3,11.66037295,27,0,1,1,0,0,0,0.2759351,4
,3035,15,0,0,3,18.17835488,21,1,2,0,1,0,0,1.90764038,4
,3036,16,1,0,2,18.83982894,17,0,3,0,0,1,0,2.018579782,3
,3037,16,0,0,2,1.286384464,21,0,3,0,0,0,0,0.91571218,4
,3038,17,0,2,2,8.047410791,8,0,4,1,1,0,0,3.12911664,1
,3039,16,0,1,4,0.469180434,11,0,2,0,0,0,0,1.945989188,4
,3040,17,1,1,4,6.588333147,18,1,1,0,0,0,0,1.510058697,4
,3041,15,0,0,1,10.73736436,24,0,0,0,1,0,0,0.153031812,4
,3042,17,0,3,3,18.21589861,17,0,3,0,1,0,0,1.711984677,4
,3043,15,1,0,1,16.93108645,26,1,3,1,1,0,0,1.419977099,4
,3044,17,0,0,1,2.549994533,4,0,2,0,1,0,0,2.438731253,3
,3045,18,0,0,2,1.860607495,26,0,2,1,0,0,0,0.316755974,4
,3046,18,1,2,2,11.78534678,1,0,4,0,1,0,0,3.543315915,0
,3047,16,1,3,3,10.64235945,6,0,4,1,1,0,0,3.125269662,1
,3048,17,1,0,0,5.327552829,26,1,1,0,1,0,0,0.655011588,4
,3049,17,1,2,2,17.98906169,9,1,3,1,1,0,0,3.511613863,0
,3050,15,0,2,3,18.54732819,14,1,3,0,0,1,0,2.862562819,2
,3051,16,0,0,3,8.052228767,24,0,1,1,1,1,0,1.116228461,4
,3052,17,1,0,1,17.80605114,6,0,2,1,0,0,0,3.201181955,1
,3053,16,1,0,1,7.678977885,27,0,1,0,0,0,0,0.100592148,4
,3054,18,0,3,2,14.73633664,4,1,1,1,0,0,0,3.017133682,1
,3055,17,1,0,1,9.518844351,14,0,3,1,1,0,0,2.220548509,3
,3056,17,0,2,4,2.45166313,19,0,2,1,0,0,1,1.111068462,4
,3057,16,1,0,3,18.55868402,27,0,2,0,1,0,0,0.991892391,4
,3058,17,0,2,1,9.081931868,19,0,2,0,0,0,0,1.175347658,4
,3059,16,1,0,1,14.68974081,14,1,0,1,0,0,0,2.292539642,3
,3060,17,1,1,0,7.343476289,9,0,3,0,0,0,1,2.294221357,3
,3061,15,0,2,3,0.377617572,23,0,2,0,0,0,1,0.369920627,4
,3062,16,1,2,1,2.010607174,25,0,2,1,1,0,0,0.665741207,4
,3063,17,0,2,2,9.92438959,28,1,4,0,0,0,0,0.728918814,4
,3064,18,0,0,2,13.79928714,25,0,2,0,0,1,0,1.010198034,4
,3065,17,0,1,2,6.694706532,13,0,3,0,0,0,0,1.829810546,4
,3066,18,0,0,0,13.90976918,25,0,2,1,0,0,0,0.94094722,4
,3067,18,0,0,1,13.97271179,25,0,3,1,0,0,0,1.152866691,4
,3068,15,1,1,3,14.07871815,9,1,3,1,0,0,0,3.030196983,1
,3069,16,1,0,3,9.85043708,16,0,1,1,0,0,0,1.757091954,4
,3070,17,0,1,2,18.297723,20,1,3,0,0,1,0,1.966123443,4
,3071,15,1,3,0,9.78393036,13,0,0,0,0,0,1,1.301643736,4
,3072,17,0,0,1,9.00530387,1,1,4,0,1,1,0,3.772896608,0
